naca65012
1.000E+00 0.000E+00
9.500E-01 -3.560E-03
9.000E-01 -9.470E-03
8.500E-01 -1.630E-02
8.000E-01 -2.345E-02
7.500E-01 -3.073E-02
7.000E-01 -3.743E-02
6.500E-01 -4.381E-02
6.000E-01 -4.943E-02
5.500E-01 -5.412E-02
5.000E-01 -5.757E-02
4.500E-01 -5.949E-02
4.000E-01 -5.997E-02
3.500E-01 -5.912E-02
3.000E-01 -5.716E-02
2.500E-01 -5.406E-02
2.000E-01 -4.975E-02
1.500E-01 -4.402E-02
1.000E-01 -3.647E-02
7.500E-02 -3.172E-02
5.000E-02 -2.606E-02
2.500E-02 -1.875E-02
1.250E-02 -1.387E-02
7.500E-03 -1.109E-02
5.000E-03 -9.230E-03
0.000E+00 0.000E+00
5.000E-03 9.230E-03
7.500E-03 1.109E-02
1.250E-02 1.387E-02
2.500E-02 1.875E-02
5.000E-02 2.606E-02
7.500E-02 3.172E-02
1.000E-01 3.647E-02
1.500E-01 4.402E-02
2.000E-01 4.975E-02
2.500E-01 5.406E-02
3.000E-01 5.716E-02
3.500E-01 5.912E-02
4.000E-01 5.997E-02
4.500E-01 5.949E-02
5.000E-01 5.757E-02
5.500E-01 5.412E-02
6.000E-01 4.943E-02
6.500E-01 4.381E-02
7.000E-01 3.743E-02
7.500E-01 3.073E-02
8.000E-01 2.345E-02
8.500E-01 1.630E-02
9.000E-01 9.470E-03
9.500E-01 3.560E-03
1.000E+00 0.000E+00
